16563,0
26406,0
24341,0
1032,0
2626,0
26218,0
10171,0
27777,0
10519,0
8925,0
19117,0
19218,0
9562,0
6940,0
27720,0
17540,0
26956,0
4133,0
24001,0
6784,1
28039,1
27533,0
5632,0
18376,1
13916,0
1820,0
14359,0
26232,0
8319,0
12023,0
16381,1
29453,1
15162,0
4368,0
23072,0
19348,0
14069,0
16294,0
22777,1
24611,0
13640,1
89,0
13545,0
2328,0
15950,0
18188,0
24732,0
14181,0
18218,0
26983,0
18690,0
26922,1
8651,0
13411,0
11665,0
15132,0
2705,0
5758,0
6457,0
26280,0
6658,0
10577,0
24291,0
22744,0
11174,0
10638,0
2736,0
28093,0
29975,1
980,0
18931,0
3995,0
26831,1
6298,0
2850,0
24120,0
5390,0
18870,0
24832,0
6335,1
12855,0
2980,0
17240,1
8466,0
17785,1
27628,1
20869,0
27124,0
24301,0
19655,1
19861,0
1302,1
17321,0
25252,0
14258,0
2222,0
4886,0
10608,0
2131,1
3306,0
634,0
5996,0
11386,0
23767,0
18706,1
2493,0
17207,0
6052,1
20398,0
14857,0
4727,1
16050,0
18097,1
18801,0
7240,1
25328,0
25484,1
22333,1
9735,0
23208,0
9220,0
4027,0
3731,0
12908,0
18257,1
8594,0
21043,0
21498,0
26295,1
13084,1
1617,1
21443,0
4595,1
15788,0
1347,0
13901,0
25780,0
18327,1
25827,0
17333,0
23158,0
17887,0
18149,0
22997,0
13785,0
6292,1
29616,1
12015,0
25919,0
27640,0
29315,0
3000,0
18274,1
16365,0
918,1
10230,0
14270,0
13145,1
17427,0
17538,0
1791,0
25457,0
9218,1
6787,0
16728,1
13455,0
17620,1
22118,0
18784,0
9166,0
20531,0
22498,0
27109,0
12808,0
19745,0
10353,0
5486,1
10281,0
12213,0
7148,0
10725,0
22889,0
28848,0
27753,0
3698,0
20386,0
1393,0
675,0
6553,1
10092,1
26002,1
11773,0
5015,0
20242,0
19917,0
180,0
24228,0
10989,1
15241,0
15864,0
629,0
19487,0
6293,1
25980,0
2800,0
10240,0
161,0
27216,0
20620,0
21545,0
20749,0
12418,0
19505,0
13743,0
12373,0
28345,0
5704,0
26072,1
20290,0
13427,0
19624,0
8060,0
13433,1
14120,0
11990,0
29249,1
13059,1
10855,0
5920,0
19203,0
3514,0
29353,1
7487,0
29504,1
8074,0
23661,0
20467,0
139,1
1927,0
10923,0
14602,0
4018,0
3935,0
18114,1
2470,0
6436,0
3523,0
7075,0
6522,1
11524,0
25944,0
6450,1
20736,0
19615,0
9714,0
28796,0
27542,0
6877,0
10445,0
13983,0
18355,0
21349,0
3572,0
13533,0
24146,0
9906,0
8181,1
9558,0
10890,0
19315,0
20495,1
1996,0
5902,0
9124,1
9758,0
26005,1
27366,0
22519,0
10383,0
28074,1
24315,0
9461,1
2186,0
8432,0
14075,1
21378,0
3011,0
4469,0
20014,0
10496,1
638,0
14215,1
10726,0
12435,0
7003,0
29257,0
12057,0
28647,1
17879,0
27286,0
27694,0
18351,1
22228,0
27031,0
20606,1
3273,0
6818,0
17760,0
4925,1
2225,0
7496,0
21175,0
22707,0
29548,0
14388,0
3578,1
13035,0
3522,0
27180,0
22138,0
6476,1
4363,0
7910,0
23622,1
15617,0
11929,0
2519,0
24814,0
25095,0
16790,1
21041,0
12491,1
2303,0
22572,0
10412,0
19501,0
8815,0
5893,1
7503,0
6233,0
2342,0
28963,0
6646,1
5449,0
18542,0
8013,0
23696,0
28352,0
28859,0
27516,0
29306,0
12985,0
2478,0
2548,0
1829,0
21918,0
10740,1
21146,0
24520,0
17239,0
9952,1
23031,1
17844,0
8431,0
16649,0
13233,1
21083,0
6235,0
1086,0
18946,0
7695,0
19652,0
21758,0
18884,0
26018,0
23510,0
3706,0
10541,0
22438,0
1870,1
4255,0
25536,0
27323,0
7899,1
3045,0
8733,0
7691,0
18815,0
11686,0
24027,0
13786,1
16737,0
16184,1
26592,0
9389,0
19473,0
4140,0
2919,1
18019,0
10731,0
15755,0
11558,0
25903,0
25898,1
20424,0
3722,0
20773,1
22315,0
18747,0
3891,0
29693,0
633,0
24263,0
24131,0
10812,0
24064,0
22305,0
29366,0
27475,0
14171,0
8385,0
2034,0
12129,1
28252,0
18211,0
23804,0
10012,0
21845,0
18981,0
2062,0
29060,0
19839,0
5239,0
23287,0
22636,0
21805,1
13479,1
23577,0
24406,1
29926,0
7929,1
1998,0
19924,0
14621,0
20228,0
5530,0
16664,0
20649,0
27739,0
7111,0
20986,0
8980,0
12093,0
9051,0
21474,0
16239,0
1494,0
1589,0
12946,0
11204,0
23345,0
8913,0
24426,0
29395,0
29104,0
16942,1
27884,0
20619,0
121,1
13911,1
5541,0
5347,0
10817,0
28909,1
22836,0
24365,0
21300,1
18062,0
773,0
1691,0
9396,1
17994,0
28120,0
8139,1
15393,1
10289,0
23232,0
25945,0
2735,0
18385,0
17607,0
8707,0
29405,0
2714,0
26088,0
5393,1
2561,1
13601,0
19097,0
16350,1
7911,0
24150,0
16012,0
6627,0
20456,0
27160,1
29115,1
17539,0
888,0
21887,0
11210,0
5334,0
29505,0
16415,0
13342,0
22324,0
1594,0
25721,1
24049,0
12165,0
28257,0
19334,0
4096,0
27453,1
21722,0
8213,0
26268,0
24181,0
11046,0
24119,0
25521,0
17721,0
19918,0
16411,0
29607,1
13379,0
23633,0
13448,0
20783,0
28335,0
5400,1
792,0
12083,0
15938,0
8659,0
9751,0
6546,0
22739,0
10940,0
5657,0
9750,0
25900,0
5642,0
4915,0
22367,0
7817,0
6142,0
3568,0
17807,1
27888,0
19811,0
4639,0
28840,1
20514,0
26661,0
23480,1
18463,0
4233,0
13623,0
13016,0
8783,0
15401,0
843,0
15126,0
22427,0
16399,0
5246,0
14764,1
20551,0
25935,0
24113,0
8290,0
19034,1
24756,0
26557,1
29506,0
16989,0
9913,0
29094,0
18726,1
17480,0
18057,0
6469,0
13834,0
26229,0
6536,0
9893,1
2437,1
27406,0
771,0
17405,0
13732,0
23266,0
20521,1
17750,0
7646,1
6098,1
20171,1
25193,0
6854,1
5725,1
8996,0
8621,0
5721,0
3613,0
22212,0
27083,1
17528,0
9454,0
24582,0
3136,0
2730,0
5232,0
17524,0
22441,0
27461,0
10554,1
13326,0
3858,0
24579,0
11008,0
29041,0
12670,0
25341,0
461,0
26797,0
4477,0
20,0
8552,0
19270,1
5047,0
27472,0
16866,0
27583,0
24868,0
20509,0
10418,0
12148,0
8761,0
440,1
25797,0
11157,0
3095,1
28346,0
14274,0
16833,1
22652,0
25661,0
12896,0
12822,0
480,0
13229,0
14263,0
25968,0
28208,0
5199,0
11499,0
22935,0
11426,0
113,0
11863,1
9770,0
18259,0
5597,0
20877,0
19905,0
16762,0
12986,0
19196,0
135,0
5680,0
26398,0
1204,0
7820,0
22824,0
15142,0
4005,0
10656,1
16467,0
11763,0
24750,0
29583,0
11405,0
28865,0
29603,0
22600,0
14518,0
9791,0
2350,1
19186,0
15505,0
24551,0
26424,0
11730,0
11111,0
13340,0
2323,0
19087,0
23335,1
4779,0
22206,0
27164,0
28065,0
4950,0
12467,0
6212,0
20597,1
7997,0
28655,0
21215,0
17890,0
23096,0
4296,0
22691,0
11580,0
5601,1
3200,1
1383,0
3762,0
25625,0
2500,0
27329,1
7220,1
5706,1
9859,0
11230,1
25033,1
20327,0
8062,0
18340,1
6562,0
26222,0
24902,0
3099,0
220,0
22070,0
203,0
10156,1
6901,0
22536,0
7922,1
8589,0
29272,0
26712,0
7440,1
29411,0
22140,0
9919,1
27596,1
28920,0
4795,0
4968,1
929,0
9520,0
21204,1
2232,1
24055,0
16927,0
14549,0
3766,0
19238,0
15457,0
27627,0
9956,0
19654,0
5204,0
23038,0
3067,0
8142,0
19051,1
27088,0
3922,0
27189,0
17118,0
5242,0
9697,1
4735,0
11600,0
2610,0
9087,0
24637,1
20108,0
15726,0
5666,1
29725,0
18453,0
25314,0
2052,0
6596,0
27639,0
11937,0
7106,0
28708,0
29678,0
12407,1
10518,0
13530,0
26604,0
28107,0
7256,0
14863,0
16385,0
23745,0
3849,0
2667,0
2355,0
10190,0
11218,1
10868,0
22106,0
22176,0
29338,0
27091,0
15914,1
23206,1
17084,0
12494,1
16346,0
28454,1
841,0
23023,0
19430,0
12563,1
24557,1
806,0
21573,0
27679,0
12444,0
24850,0
20913,0
19899,1
26217,1
231,0
1414,0
9494,1
11169,0
22173,0
7635,0
2628,0
9215,1
10371,0
269,0
2741,0
19191,0
13557,0
7753,1
18396,0
14070,0
24631,0
11783,0
14569,1
4967,0
8979,0
3635,0
15499,0
7350,1
537,0
8169,0
7742,1
17545,1
26524,0
2981,0
6370,0
23456,0
2583,1
16039,0
3154,1
6804,0
11933,0
28987,0
9646,0
25291,0
28466,1
1162,0
10667,0
23458,0
22053,0
5117,0
24572,0
20552,0
17153,0
3481,0
18431,0
10583,0
5733,0
7573,0
20196,0
8656,0
12339,0
15143,0
16657,0
7795,0
28911,1
27745,0
11194,0
29039,0
9182,0
23542,0
16105,1
15610,0
11642,1
7807,0
10786,0
1713,1
2758,0
17486,1
12092,0
19017,0
29688,1
16880,0
20920,1
26901,0
12164,0
8002,0
169,0
6144,0
26162,0
25101,0
21134,1
14848,0
28384,0
28022,0
9366,0
11439,0
8701,0
24062,0
20312,0
11608,0
7905,0
18156,0
25562,0
19065,0
25023,1
24541,0
9178,0
18231,0
15225,0
2030,1
6549,0
13729,0
16145,0
28215,0
14631,1
25693,0
4164,0
11566,0
1652,0
23363,0
20902,0
2550,0
16251,0
25886,0
16413,0
14389,0
23109,0
1456,0
23286,0
5688,0
19639,0
24252,0
15445,0
17919,1
16312,0
2123,0
13977,0
5166,0
9852,1
5167,0
27839,0
25752,0
7883,1
17257,1
11529,0
22638,0
11591,0
13567,0
26499,0
18904,0
9744,0
14294,1
21109,1
17471,0
10644,0
13738,0
21150,0
12755,0
19422,1
10652,0
14995,0
19283,0
29523,0
5270,0
17793,0
13446,0
22516,0
3401,0
21771,0
23113,0
26577,0
390,1
1529,0
1711,1
22965,0
10559,0
25027,0
4451,0
7371,1
28754,0
10807,0
5127,0
7833,0
28934,0
21783,0
10754,1
10446,0
12524,0
5836,1
16970,1
27916,1
21275,1
22695,0
9028,0
6034,0
5464,0
24178,0
14494,0
14395,0
4958,1
713,0
19805,0
25667,0
7913,0
21413,0
18333,0
21709,0
20341,0
16419,0
29311,0
25186,0
9330,0
21376,0
19713,0
23874,0
26202,0
25342,0
22353,0
6128,1
3370,0
25975,0
21535,0
4432,0
5774,0
12529,0
19417,1
16048,0
25107,0
22603,0
26783,0
4359,1
8597,0
22196,0
11978,0
27471,1
27878,0
6923,0
6539,0
835,0
6452,0
15418,0
3319,1
20012,0
3108,0
16049,0
1336,0
3921,1
62,0
27526,0
21630,0
6221,0
2806,0
2344,0
13017,0
3936,0
21695,0
20868,0
12718,1
21925,0
19148,0
7273,1
2935,0
25668,0
6695,0
5651,0
7169,1
8684,0
27383,0
6719,0
18138,0
29858,0
24651,0
8915,0
12348,0
11416,0
11315,1
170,0
7782,0
19373,0
28881,1
2132,0
8620,0
11542,0
20858,1
23538,0
11138,0
23673,0
20587,0
20976,0
17739,1
28704,0
27231,1
4695,0
11202,0
4197,1
9007,1
26586,1
8508,0
15569,0
26213,0
13717,0
11191,0
1883,0
17419,0
19804,0
23924,0
4763,1
9701,0
8650,1
1181,0
29752,0
28526,0
11972,1
2825,1
9588,0
21794,0
23218,0
21732,0
342,0
6886,0
16809,0
8449,0
28731,0
27852,0
1128,0
3404,0
25429,0
11033,0
19591,0
1608,1
21074,1
20838,0
9257,1
6638,0
6867,0
19297,0
15012,0
20377,0
18753,0
16999,0
23958,0
4985,0
13409,0
15489,1
1195,0
10511,1
4604,0
17970,0
19366,0
13057,0
2861,1
20674,1
5145,1
3254,1
21434,0
7056,1
25640,0
15597,0
13395,0
5564,0
15058,0
27620,1
11297,1
23509,0
3158,0
29025,1
4911,0
14859,0
27978,0
2987,0
4439,0
15915,1
14515,0
11794,1
20758,1
18256,0
13112,0
23159,0
1914,0
14646,0
9151,0
21511,0
17494,0
12228,0
18949,0
6022,0
29760,0
29281,0
17161,0
8708,1
1149,0
2662,0
11968,0
23915,0
8117,0
9444,0
19103,0
23682,0
1262,1
22650,0
14005,0
7027,0
6879,0
13915,0
3420,0
8983,0
2201,1
23014,0
18943,0
6147,0
4229,0
28312,0
19223,0
5476,0
22164,1
18035,0
10226,0
45,0
12414,0
20165,1
3566,1
4465,0
24710,0
2365,0
12814,0
3403,1
26512,0
22369,0
25052,0
18368,0
15877,0
11257,0
27580,1
17266,1
22127,0
3092,0
27715,0
17499,0
29509,0
24276,0
7912,1
18002,1
15087,1
10188,0
17689,0
22235,0
8384,1
15365,0
28631,0
20060,0
9177,0
1526,0
16617,0
22260,0
10063,0
20623,1
23346,0
16712,1
19459,0
6446,1
1312,0
17727,0
13142,0
22602,0
26220,0
20925,0
17677,0
18446,0
15544,0
27546,1
13442,0
10208,0
12951,0
27662,1
19849,0
1598,0
19506,0
13833,0
12416,0
10055,0
6223,0
8140,1
18944,0
29128,0
24282,0
12639,1
12224,1
11480,0
11207,1
21636,1
9422,0
12736,0
5376,0
4121,0
25216,1
8984,1
27903,0
12606,0
22272,0
9221,0
18513,0
23219,0
22286,1
27381,0
2511,1
22410,1
3441,0
26957,0
5395,0
5732,0
28057,0
23222,0
24597,1
8057,0
27439,0
10087,1
1454,0
27936,0
19894,0
28150,0
7079,0
25263,1
24876,0
16159,0
4494,0
6082,0
12584,0
4559,1
22143,0
19865,0
6611,0
16005,0
19565,1
8933,1
23372,0
6932,0
9738,0
20375,0
12653,0
14255,0
2146,0
22972,0
12108,1
3632,0
21790,1
25384,0
24017,0
22504,1
10957,0
15540,0
22886,0
5926,0
6461,0
17034,1
18558,0
29763,0
7526,0
21795,0
17774,0
298,0
23135,0
29300,0
12561,0
22756,1
27559,0
5471,0
26466,1
20529,0
7499,0
21663,0
190,0
1586,0
14310,1
27796,0
25306,1
17434,0
28614,0
3654,0
23601,0
20175,0
26474,0
1198,0
19737,0
5406,0
7233,0
26132,0
10001,0
25566,0
22488,0
19671,0
21830,0
7554,0
26193,1
4491,0
29291,1
27879,0
27014,1
15491,1
17508,1
24466,1
22239,0
16354,1
12024,0
1788,0
24925,0
2314,0
24498,1
5946,0
18748,0
6349,1
7634,1
16877,0
4486,0
18758,0
15317,1
12629,0
25124,0
15509,0
4887,0
18424,1
10735,0
636,0
25764,1
25054,1
25957,0
21415,0
10086,0
6925,0
29085,1
25724,0
21455,0
13679,0
19915,0
18233,0
11889,0
1732,1
23243,0
1625,0
4872,0
6485,0
15245,0
20588,0
11011,1
20813,1
12103,0
5254,0
25356,0
3360,0
6520,0
7984,0
15451,0
3104,1
